club_id,club_name,league,manager_name,season,start_date,end_date,fired,mid_season_fire,hire_type,reason
202,FC Groningen,Eredivisie,Dennis van der Ree,2022/2023,2022-12-02,2023-06-30,False,False,Permanent,inferred
202,FC Groningen,Eredivisie,Frank Wormuth,2022/2023,2022-07-01,2022-11-14,True,True,Permanent,inferred
202,FC Groningen,Eredivisie,Danny Buijs,2018/2019,2018-07-01,2022-06-30,False,False,Permanent,inferred
306,SC Heerenveen,Eredivisie,Robin Veldman,2024/2025,2025-03-21,,False,False,Permanent,inferred
306,SC Heerenveen,Eredivisie,Henk Brugge,2024/2025,2025-02-23,2025-03-20,True,True,Permanent,inferred
306,SC Heerenveen,Eredivisie,Robin van Persie,2024/2025,2024-07-01,2025-02-23,True,True,Permanent,inferred
306,SC Heerenveen,Eredivisie,Kees van Wonderen,2022/2023,2022-07-01,2024-06-30,False,False,Permanent,inferred
306,SC Heerenveen,Eredivisie,Ole Tobiasen,2021/2022,2022-02-04,2022-06-30,False,False,Permanent,inferred
306,SC Heerenveen,Eredivisie,Johnny Jansen,2019/2020,2019-07-01,2022-01-24,True,True,Permanent,inferred
1304,Heracles Almelo,Eredivisie,Erwin van de Looi,2023/2024,2023-12-21,2025-06-30,False,False,Permanent,inferred
1304,Heracles Almelo,Eredivisie,Hendrie Krüzen,2023/2024,2023-12-13,2023-12-20,True,True,Permanent,inferred
1304,Heracles Almelo,Eredivisie,John Lammers,2022/2023,2022-07-01,2023-12-12,True,True,Permanent,inferred
1304,Heracles Almelo,Eredivisie,René Kolmschot,2021/2022,2022-05-16,2022-06-30,False,False,Permanent,inferred
1304,Heracles Almelo,Eredivisie,Frank Wormuth,2018/2019,2018-07-01,2022-05-16,False,False,Permanent,inferred
403,Willem II Tilburg,Eredivisie,Kristof Aelbrecht,2024/2025,2025-04-30,2025-06-30,False,False,Permanent,inferred
403,Willem II Tilburg,Eredivisie,Peter Maes,2023/2024,2023-09-16,2025-04-30,True,True,Permanent,inferred
403,Willem II Tilburg,Eredivisie,Reinier Robbemond,2022/2023,2023-01-05,2023-09-05,True,True,Permanent,inferred
403,Willem II Tilburg,Eredivisie,Reinier Robbemond,2022/2023,2022-12-13,2023-01-04,True,True,Permanent,inferred
403,Willem II Tilburg,Eredivisie,Kevin Hofland,2021/2022,2022-03-14,2022-12-12,True,True,Permanent,inferred
403,Willem II Tilburg,Eredivisie,Fred Grim,2021/2022,2021-07-01,2022-03-08,True,True,Permanent,inferred
403,Willem II Tilburg,Eredivisie,Zeljko Petrovic,2020/2021,2021-01-29,2021-06-30,False,False,Permanent,inferred
403,Willem II Tilburg,Eredivisie,Gery Vink,2020/2021,2021-01-26,2021-01-29,True,True,Permanent,inferred
403,Willem II Tilburg,Eredivisie,Adrie Koster,2018/2019,2018-07-01,2021-01-26,True,True,Permanent,inferred
317,FC Twente Enschede,Eredivisie,Joseph Oosting,2023/2024,2023-07-01,2025-09-04,True,True,Permanent,inferred
317,FC Twente Enschede,Eredivisie,Ron Jans,2020/2021,2020-07-01,2023-06-30,False,False,Permanent,inferred
317,FC Twente Enschede,Eredivisie,Gonzalo García,2019/2020,2019-07-01,2020-06-30,False,False,Permanent,inferred
1268,ADO Den Haag,Eredivisie,Darije Kalezic,2023/2024,2023-07-01,2025-06-30,False,False,Permanent,inferred
1268,ADO Den Haag,Eredivisie,Dick Advocaat,2022/2023,2022-11-28,2023-06-30,False,False,Permanent,inferred
1268,ADO Den Haag,Eredivisie,Dirk Kuyt,2022/2023,2022-07-01,2022-11-24,True,True,Permanent,inferred
1268,ADO Den Haag,Eredivisie,Giovanni Franken,2021/2022,2022-02-28,2022-06-30,False,False,Permanent,inferred
1268,ADO Den Haag,Eredivisie,Ruud Brood,2020/2021,2020-11-10,2022-02-28,True,True,Permanent,inferred
1268,ADO Den Haag,Eredivisie,Aleksandar Rankovic,2020/2021,2020-07-01,2020-11-08,True,True,Permanent,inferred
1268,ADO Den Haag,Eredivisie,Alan Pardew,2019/2020,2019-12-24,2020-06-30,False,False,Permanent,inferred
1268,ADO Den Haag,Eredivisie,Dirk Heesen,2019/2020,2019-12-02,2019-12-24,True,True,Permanent,inferred
1268,ADO Den Haag,Eredivisie,Alfons Groenendijk,2016/2017,2017-02-08,2019-12-02,True,True,Permanent,inferred
1269,PEC Zwolle,Eredivisie,Mirjam Clifford,2024/2025,2024-10-01,,False,False,Permanent,inferred
1269,PEC Zwolle,Eredivisie,Johnny Jansen,2023/2024,2023-07-01,2025-06-30,False,False,Permanent,inferred
1269,PEC Zwolle,Eredivisie,Dick Schreuder,2021/2022,2021-11-18,2023-06-30,False,False,Permanent,inferred
1269,PEC Zwolle,Eredivisie,Art Langeler,2021/2022,2021-07-01,2021-11-16,True,True,Permanent,inferred
1269,PEC Zwolle,Eredivisie,Bert Konterman,2020/2021,2021-03-01,2021-06-30,False,False,Permanent,inferred
1269,PEC Zwolle,Eredivisie,Lee-Roy Echteld,2020/2021,2021-02-20,2021-02-27,True,True,Permanent,inferred
1269,PEC Zwolle,Eredivisie,John Stegeman,2019/2020,2019-07-01,2021-02-20,True,True,Permanent,inferred
468,Sparta Rotterdam,Eredivisie,Maurice Steijn,2024/2025,2024-11-04,2026-06-30,False,False,Permanent,inferred
468,Sparta Rotterdam,Eredivisie,Nourdin Boukhari,2024/2025,2024-11-01,2024-11-04,True,True,Permanent,inferred
468,Sparta Rotterdam,Eredivisie,Jeroen Rijsdijk,2023/2024,2023-07-03,2024-11-01,True,True,Permanent,inferred
468,Sparta Rotterdam,Eredivisie,Maurice Steijn,2021/2022,2022-04-25,2023-06-30,False,False,Permanent,inferred
468,Sparta Rotterdam,Eredivisie,Henk Fraser,2018/2019,2018-07-01,2022-04-24,True,True,Permanent,inferred
1283,FC Emmen,Eredivisie,Alfons Arts,2024/2025,2025-01-25,2025-06-30,False,False,Permanent,inferred
1283,FC Emmen,Eredivisie,Robin Peter,2024/2025,2024-07-01,2025-01-23,True,True,Permanent,inferred
1283,FC Emmen,Eredivisie,Alfons Arts,2023/2024,2024-04-13,2024-06-30,False,False,Permanent,inferred
1283,FC Emmen,Eredivisie,Fred Grim,2023/2024,2023-07-01,2024-04-09,True,True,Permanent,inferred
1283,FC Emmen,Eredivisie,Dick Lukkien,2016/2017,2016-07-01,2023-06-30,False,False,Permanent,inferred
385,Fortuna Sittard,Eredivisie,Danny Buijs,2023/2024,2023-07-01,,False,False,Permanent,inferred
385,Fortuna Sittard,Eredivisie,Julio Velázquez,2022/2023,2022-09-12,2023-06-30,False,False,Permanent,inferred
385,Fortuna Sittard,Eredivisie,Dominik Vergoossen,2022/2023,2022-08-22,2022-09-11,True,True,Permanent,inferred
385,Fortuna Sittard,Eredivisie,Sjors Ultee,2020/2021,2020-12-02,2022-08-22,True,True,Permanent,inferred
385,Fortuna Sittard,Eredivisie,Sjors Ultee,2020/2021,2020-11-11,2020-12-02,True,True,Permanent,inferred
385,Fortuna Sittard,Eredivisie,Kevin Hofland,2020/2021,2020-07-01,2020-11-11,True,True,Permanent,inferred
385,Fortuna Sittard,Eredivisie,Sjors Ultee,2019/2020,2019-07-01,2020-06-30,False,False,Permanent,inferred
1426,VVV-Venlo,Eredivisie,John Lammers,2024/2025,2024-07-01,2025-09-11,True,True,Permanent,inferred
1426,VVV-Venlo,Eredivisie,Rick Kruys,2022/2023,2022-07-01,2024-06-30,False,False,Permanent,inferred
1426,VVV-Venlo,Eredivisie,Jos Luhukay,2020/2021,2021-03-17,2022-05-30,False,False,Permanent,inferred
1426,VVV-Venlo,Eredivisie,Hans de Koning,2019/2020,2019-12-19,2021-03-16,True,True,Permanent,inferred
1426,VVV-Venlo,Eredivisie,Jay Driessen,2019/2020,2019-11-15,2019-12-18,True,True,Permanent,inferred
1426,VVV-Venlo,Eredivisie,Robert Maaskant,2019/2020,2019-07-01,2019-11-11,True,True,Permanent,inferred
235,RKC Waalwijk,Eredivisie,Henk Fraser,2023/2024,2023-07-01,2025-06-30,False,False,Permanent,inferred
235,RKC Waalwijk,Eredivisie,Joseph Oosting,2021/2022,2021-07-01,2023-06-30,False,False,Permanent,inferred
235,RKC Waalwijk,Eredivisie,Fred Grim,2018/2019,2018-07-08,2021-06-30,False,False,Permanent,inferred
467,NEC Nijmegen,Eredivisie,Rogier Meijer,2019/2020,2020-06-02,2025-06-30,False,False,Permanent,inferred
467,NEC Nijmegen,Eredivisie,François Gesthuizen,2019/2020,2019-07-01,2020-06-30,False,False,Permanent,inferred
1435,Go Ahead Eagles,Eredivisie,Mike Klein,2024/2025,2025-01-01,,False,False,Permanent,inferred
1435,Go Ahead Eagles,Eredivisie,Paul Simonis,2024/2025,2024-07-07,2025-06-30,False,False,Permanent,inferred
1435,Go Ahead Eagles,Eredivisie,René Hake,2022/2023,2022-07-01,2024-07-06,False,False,Permanent,inferred
1435,Go Ahead Eagles,Eredivisie,Kees van Wonderen,2020/2021,2020-07-01,2022-06-30,False,False,Permanent,inferred
1435,Go Ahead Eagles,Eredivisie,Jack de Gier,2019/2020,2019-07-01,2020-06-30,False,False,Permanent,inferred
133,SC Cambuur Leeuwarden,Eredivisie,Henk de Jong,2023/2024,2023-10-10,2026-06-30,False,False,Permanent,inferred
133,SC Cambuur Leeuwarden,Eredivisie,Sjors Ultee,2022/2023,2022-11-28,2023-10-09,True,True,Permanent,inferred
133,SC Cambuur Leeuwarden,Eredivisie,Pascal Bosschaart,2022/2023,2022-10-20,2022-11-27,True,True,Permanent,inferred
133,SC Cambuur Leeuwarden,Eredivisie,Dennis Haar,2021/2022,2022-03-29,2022-06-30,False,False,Permanent,inferred
133,SC Cambuur Leeuwarden,Eredivisie,Pascal Bosschaart,2021/2022,2021-12-03,2022-03-28,True,True,Permanent,inferred
133,SC Cambuur Leeuwarden,Eredivisie,Henk de Jong,2019/2020,2019-07-01,2022-10-21,True,True,Permanent,inferred
724,FC Volendam,Eredivisie,Rick Kruys,2024/2025,2024-07-01,,False,False,Permanent,inferred
724,FC Volendam,Eredivisie,Regillio Simons,2023/2024,2023-12-21,2024-06-30,False,False,Permanent,inferred
724,FC Volendam,Eredivisie,Michael Dingsdag,2023/2024,2023-12-05,2023-12-20,True,True,Permanent,inferred
724,FC Volendam,Eredivisie,Matthias Kohler,2023/2024,2023-07-01,2023-12-04,True,True,Permanent,inferred
724,FC Volendam,Eredivisie,Wim Jonk,2019/2020,2019-07-01,2023-06-30,False,False,Permanent,inferred
798,Excelsior Rotterdam,Eredivisie,Ruben den Uil,2024/2025,2024-07-01,,False,False,Permanent,inferred
798,Excelsior Rotterdam,Eredivisie,Marinus Dijkhuizen,2019/2020,2020-01-29,2024-06-30,False,False,Permanent,inferred
798,Excelsior Rotterdam,Eredivisie,Ricardo Moniz,2018/2019,2019-04-08,2020-01-28,True,True,Permanent,inferred
723,Almere City FC,Eredivisie,Jeroen Rijsdijk,2024/2025,2025-01-03,2026-06-30,False,False,Permanent,inferred
723,Almere City FC,Eredivisie,Anoush Dastgir,2024/2025,2024-12-19,2025-01-02,True,True,Permanent,inferred
723,Almere City FC,Eredivisie,Hedwiges Maduro,2024/2025,2024-07-01,2024-12-18,True,True,Permanent,inferred
723,Almere City FC,Eredivisie,Alex Pastoor,2021/2022,2021-12-27,2024-06-30,False,False,Permanent,inferred
723,Almere City FC,Eredivisie,Tim Bakens,2021/2022,2021-11-23,2021-12-27,True,True,Permanent,inferred
723,Almere City FC,Eredivisie,Gertjan Verbeek,2021/2022,2021-07-01,2021-11-23,True,True,Permanent,inferred
723,Almere City FC,Eredivisie,Jeroen Rijsdijk,2020/2021,2021-03-04,2021-06-30,False,False,Permanent,inferred
723,Almere City FC,Eredivisie,Ole Tobiasen,2020/2021,2020-07-01,2021-03-04,True,True,Permanent,inferred
723,Almere City FC,Eredivisie,Ole Tobiasen,2019/2020,2019-11-26,2020-06-30,False,False,Permanent,inferred
723,Almere City FC,Eredivisie,Robert Molenaar,2019/2020,2019-07-01,2019-11-26,True,True,Permanent,inferred
132,NAC Breda,Eredivisie,Carl Hoefkens,2024/2025,2024-07-01,,False,False,Permanent,inferred
132,NAC Breda,Eredivisie,Jean-Paul van Gastel,2023/2024,2023-09-25,2024-06-05,False,False,Permanent,inferred
132,NAC Breda,Eredivisie,Ton Lokhoff,2023/2024,2023-09-13,2023-09-24,True,True,Permanent,inferred
132,NAC Breda,Eredivisie,Peter Hyballa,2022/2023,2023-01-18,2023-09-13,True,True,Permanent,inferred
132,NAC Breda,Eredivisie,Ton Lokhoff,2022/2023,2022-12-27,2023-01-17,True,True,Permanent,inferred
132,NAC Breda,Eredivisie,Robert Molenaar,2022/2023,2022-07-01,2022-12-27,True,True,Permanent,inferred
132,NAC Breda,Eredivisie,Edwin de Graaf,2021/2022,2021-07-14,2022-06-30,False,False,Permanent,inferred
132,NAC Breda,Eredivisie,Edwin de Graaf,2020/2021,2021-06-19,2021-07-14,False,False,Permanent,inferred
132,NAC Breda,Eredivisie,Maurice Steijn,2020/2021,2020-07-10,2021-06-19,False,False,Permanent,inferred
132,NAC Breda,Eredivisie,Peter Hyballa,2019/2020,2020-02-03,2020-07-03,False,False,Permanent,inferred
132,NAC Breda,Eredivisie,Willem Weijs,2019/2020,2020-01-01,2020-02-03,True,True,Permanent,inferred
132,NAC Breda,Eredivisie,Ruud Brood,2018/2019,2019-03-22,2019-12-31,True,True,Permanent,inferred
294,SL Benfica,Primeira Liga,Bruno Lage,2024/2025,2024-09-05,2025-09-17,True,True,Permanent,inferred
294,SL Benfica,Primeira Liga,Roger Schmidt,2022/2023,2022-07-01,2024-08-31,True,True,Permanent,inferred
294,SL Benfica,Primeira Liga,Nélson Veríssimo,2021/2022,2021-12-28,2022-06-30,False,False,Permanent,inferred
294,SL Benfica,Primeira Liga,Jorge Jesus,2020/2021,2020-08-03,2021-12-28,True,True,Permanent,inferred
294,SL Benfica,Primeira Liga,Nélson Veríssimo,2019/2020,2020-06-30,2020-08-02,True,True,Permanent,inferred
294,SL Benfica,Primeira Liga,Bruno Lage,2018/2019,2019-01-04,2020-06-30,False,False,Permanent,inferred
720,FC Porto,Primeira Liga,Martín Anselmi,2024/2025,2025-01-27,2025-06-30,False,False,Permanent,inferred
720,FC Porto,Primeira Liga,José Tavares,2024/2025,2025-01-20,2025-01-26,True,True,Permanent,inferred
720,FC Porto,Primeira Liga,Vítor Bruno,2024/2025,2024-07-01,2025-01-20,True,True,Permanent,inferred
720,FC Porto,Primeira Liga,Sérgio Conceição,2017/2018,2017-07-01,2024-06-30,False,False,Permanent,inferred
336,Sporting CP,Primeira Liga,Rui Borges,2024/2025,2024-12-26,,False,False,Permanent,inferred
336,Sporting CP,Primeira Liga,João Pereira,2024/2025,2024-11-11,2024-12-25,True,True,Permanent,inferred
336,Sporting CP,Primeira Liga,Rúben Amorim,2019/2020,2020-03-05,2024-11-10,True,True,Permanent,inferred
336,Sporting CP,Primeira Liga,Silas,2019/2020,2019-09-27,2020-03-04,True,True,Permanent,inferred
336,Sporting CP,Primeira Liga,Leonel Pontes,2019/2020,2019-09-04,2019-09-27,True,True,Permanent,inferred
336,Sporting CP,Primeira Liga,Marcel Keizer,2018/2019,2018-11-12,2019-09-03,True,True,Permanent,inferred
1075,SC Braga,Primeira Liga,Carlos Carvalhal,2024/2025,2024-08-12,2025-06-30,False,False,Permanent,inferred
1075,SC Braga,Primeira Liga,Daniel Sousa,2024/2025,2024-07-01,2024-08-11,True,True,Permanent,inferred
1075,SC Braga,Primeira Liga,Rui Duarte,2023/2024,2024-04-03,2024-06-30,False,False,Permanent,inferred
1075,SC Braga,Primeira Liga,Artur Jorge,2022/2023,2022-07-01,2024-04-02,True,True,Permanent,inferred
1075,SC Braga,Primeira Liga,Carlos Carvalhal,2020/2021,2020-08-03,2022-06-30,False,False,Permanent,inferred
1075,SC Braga,Primeira Liga,Artur Jorge,2020/2021,2020-07-01,2020-08-02,True,True,Permanent,inferred
1075,SC Braga,Primeira Liga,Custódio,2019/2020,2020-03-05,2020-06-30,False,False,Permanent,inferred
1075,SC Braga,Primeira Liga,Rúben Amorim,2019/2020,2019-12-23,2020-03-04,True,True,Permanent,inferred
1075,SC Braga,Primeira Liga,Ricardo Sá Pinto,2019/2020,2019-07-03,2019-12-23,True,True,Permanent,inferred
2420,Vitória Guimarães SC,Primeira Liga,Luís Freire,2024/2025,2025-01-15,2025-06-30,False,False,Permanent,inferred
2420,Vitória Guimarães SC,Primeira Liga,Daniel Sousa,2024/2025,2024-12-26,2025-01-13,True,True,Permanent,inferred
2420,Vitória Guimarães SC,Primeira Liga,Rui Borges,2024/2025,2024-07-01,2024-12-25,True,True,Permanent,inferred
2420,Vitória Guimarães SC,Primeira Liga,Rui Cunha,2023/2024,2024-05-15,2024-06-30,False,False,Permanent,inferred
2420,Vitória Guimarães SC,Primeira Liga,Álvaro Pacheco,2023/2024,2023-10-04,2024-05-15,False,False,Permanent,inferred
2420,Vitória Guimarães SC,Primeira Liga,Paulo Turra,2023/2024,2023-08-21,2023-10-03,True,True,Permanent,inferred
2420,Vitória Guimarães SC,Primeira Liga,Moreno,2022/2023,2022-07-13,2023-08-13,True,True,Permanent,inferred
2420,Vitória Guimarães SC,Primeira Liga,Pepa,2021/2022,2021-07-01,2022-07-12,False,False,Permanent,inferred
2420,Vitória Guimarães SC,Primeira Liga,Moreno,2020/2021,2021-05-13,2021-06-30,False,False,Permanent,inferred
2420,Vitória Guimarães SC,Primeira Liga,Bino,2020/2021,2021-04-05,2021-05-13,False,False,Permanent,inferred
2420,Vitória Guimarães SC,Primeira Liga,João Henriques,2020/2021,2020-10-12,2021-04-05,True,True,Permanent,inferred
2420,Vitória Guimarães SC,Primeira Liga,Tiago Mendes,2020/2021,2020-08-01,2020-10-08,True,True,Permanent,inferred
2420,Vitória Guimarães SC,Primeira Liga,Ivo Vieira,2019/2020,2019-07-01,2020-07-31,False,False,Permanent,inferred
2420,Vitória Guimarães SC,Primeira Liga,Pedro Gonçalves,2016/2017,2016-07-01,2022-06-30,False,False,Permanent,inferred
3329,FC Famalicão,Primeira Liga,Hugo Oliveira,2024/2025,2024-12-10,,False,False,Permanent,inferred
3329,FC Famalicão,Primeira Liga,Armando Evangelista,2023/2024,2024-03-20,2024-12-06,True,True,Permanent,inferred
3329,FC Famalicão,Primeira Liga,João Pedro Sousa,2022/2023,2022-09-22,2024-03-19,True,True,Permanent,inferred
3329,FC Famalicão,Primeira Liga,Rui Pedro Silva,2021/2022,2021-12-19,2022-09-19,True,True,Permanent,inferred
3329,FC Famalicão,Primeira Liga,Ivo Vieira,2020/2021,2021-03-08,2021-12-19,True,True,Permanent,inferred
3329,FC Famalicão,Primeira Liga,Silas,2020/2021,2021-02-01,2021-03-08,True,True,Permanent,inferred
3329,FC Famalicão,Primeira Liga,João Pedro Sousa,2019/2020,2019-07-01,2021-01-31,True,True,Permanent,inferred
7378,Portimonense SAD,Primeira Liga,Ricardo Pessoa,2024/2025,2024-08-27,2025-06-30,False,False,Permanent,inferred
7378,Portimonense SAD,Primeira Liga,Sérgio Vieira,2024/2025,2024-07-01,2024-08-27,True,True,Permanent,inferred
7378,Portimonense SAD,Primeira Liga,Paulo Sérgio,2019/2020,2020-02-10,2024-06-30,False,False,Permanent,inferred
7378,Portimonense SAD,Primeira Liga,Bruno Lopes,2019/2020,2020-01-20,2020-02-09,True,True,Permanent,inferred
7378,Portimonense SAD,Primeira Liga,António Folha,2018/2019,2018-07-01,2020-01-18,True,True,Permanent,inferred
2425,Rio Ave FC,Primeira Liga,Petit,2024/2025,2024-11-06,2025-06-30,False,False,Permanent,inferred
2425,Rio Ave FC,Primeira Liga,Luís Freire,2021/2022,2021-07-01,2024-11-05,True,True,Permanent,inferred
2425,Rio Ave FC,Primeira Liga,Miguel Cardoso,2020/2021,2021-01-29,2021-05-27,False,False,Permanent,inferred
2425,Rio Ave FC,Primeira Liga,Pedro Cunha,2020/2021,2020-12-30,2021-01-29,True,True,Permanent,inferred
2425,Rio Ave FC,Primeira Liga,Mário Silva,2020/2021,2020-08-03,2020-12-30,True,True,Permanent,inferred
2425,Rio Ave FC,Primeira Liga,Carlos Carvalhal,2019/2020,2019-07-01,2020-08-02,True,True,Permanent,inferred
1301,CS Marítimo,Primeira Liga,Ivo Vieira,2024/2025,2025-01-08,2025-06-30,False,False,Permanent,inferred
1301,CS Marítimo,Primeira Liga,Rui Duarte,2024/2025,2024-10-20,2025-01-06,True,True,Permanent,inferred
1301,CS Marítimo,Primeira Liga,Silas,2024/2025,2024-09-05,2024-10-16,True,True,Permanent,inferred
1301,CS Marítimo,Primeira Liga,Fábio Pereira,2023/2024,2023-12-07,2024-09-04,True,True,Permanent,inferred
1301,CS Marítimo,Primeira Liga,Tulipa,2023/2024,2023-07-01,2023-12-05,True,True,Permanent,inferred
1301,CS Marítimo,Primeira Liga,José Gomes,2022/2023,2022-12-14,2023-06-30,False,False,Permanent,inferred
1301,CS Marítimo,Primeira Liga,João Henriques,2022/2023,2022-09-08,2022-12-08,True,True,Permanent,inferred
1301,CS Marítimo,Primeira Liga,Vasco Seabra,2021/2022,2021-11-13,2022-09-05,True,True,Permanent,inferred
1301,CS Marítimo,Primeira Liga,Julio Velázquez,2020/2021,2021-03-11,2021-11-12,True,True,Permanent,inferred
1301,CS Marítimo,Primeira Liga,Milton Mendes,2020/2021,2020-12-06,2021-03-08,True,True,Permanent,inferred
1301,CS Marítimo,Primeira Liga,Lito Vidigal,2020/2021,2020-08-03,2020-12-04,True,True,Permanent,inferred
1301,CS Marítimo,Primeira Liga,José Gomes,2019/2020,2019-11-14,2020-07-26,False,False,Permanent,inferred
1301,CS Marítimo,Primeira Liga,Nuno Manta Santos,2019/2020,2019-07-01,2019-11-11,True,True,Permanent,inferred
2457,B SAD,Primeira Liga,Dady,2023/2024,2023-07-01,2024-06-30,False,False,Permanent,inferred
2457,B SAD,Primeira Liga,Zé Pedro,2022/2023,2023-03-22,2023-06-30,False,False,Permanent,inferred
2457,B SAD,Primeira Liga,Paulinho,2022/2023,2023-02-01,2023-03-21,True,True,Permanent,inferred
2457,B SAD,Primeira Liga,Nandinho,2022/2023,2022-08-24,2023-02-01,True,True,Permanent,inferred
2457,B SAD,Primeira Liga,José Maria Pratas,2022/2023,2022-07-01,2022-08-23,True,True,Permanent,inferred
2457,B SAD,Primeira Liga,Franclim Carvalho,2021/2022,2022-01-11,2022-06-30,False,False,Permanent,inferred
2457,B SAD,Primeira Liga,Filipe Cândido,2021/2022,2021-10-20,2022-01-10,True,True,Permanent,inferred
2457,B SAD,Primeira Liga,Petit,2019/2020,2020-01-15,2021-10-19,True,True,Permanent,inferred
2457,B SAD,Primeira Liga,Pedro Ribeiro,2019/2020,2019-09-05,2020-01-14,True,True,Permanent,inferred
2457,B SAD,Primeira Liga,Silas,2018/2019,2018-07-01,2019-09-05,True,True,Permanent,inferred
2503,Boavista FC,Primeira Liga,Stuart Baxter,2024/2025,2025-04-13,2025-06-30,False,False,Permanent,inferred
2503,Boavista FC,Primeira Liga,Jorge Couto,2024/2025,2025-04-07,2025-04-12,True,True,Permanent,inferred
2503,Boavista FC,Primeira Liga,Lito Vidigal,2024/2025,2025-02-10,2025-04-06,True,True,Permanent,inferred
2503,Boavista FC,Primeira Liga,Cristiano Bacci,2024/2025,2024-07-01,2025-02-08,True,True,Permanent,inferred
2503,Boavista FC,Primeira Liga,Jorge Simão,2023/2024,2024-04-16,2024-06-30,False,False,Permanent,inferred
2503,Boavista FC,Primeira Liga,Ricardo Paiva,2023/2024,2023-12-29,2024-04-16,True,True,Permanent,inferred
